code_iso,code_key,population_est,income_per_capita_est,income_group
USA,USA-Tennessee-Blount,48470280,28234,medio
USA,USA-Tennessee-Bradley,4219229,42432,alto
USA,USA-Tennessee-Campbell,45840915,28837,medio
USA,USA-Tennessee-Cannon,35213811,25148,medio
USA,USA-Tennessee-Carroll,10695090,29400,medio
USA,USA-Tennessee-Carter,27933691,7125,bajo
USA,USA-Tennessee-Cheatham,22338309,17404,medio
USA,USA-Tennessee-Chester,46897039,4503,bajo
USA,USA-Tennessee-Claiborne,28422406,2813,bajo
USA,USA-Tennessee-Clay,15530967,14623,medio
USA,USA-Tennessee-Cocke,19179217,29547,medio
USA,USA-Tennessee-Coffee,27447957,7686,bajo
USA,USA-Tennessee-Crockett,35881262,74783,alto
USA,USA-Tennessee-Cumberland,27401477,25261,medio
USA,USA-Tennessee-Davidson,13757849,8282,bajo
USA,USA-Tennessee-DeKalb,18020603,15214,medio
USA,USA-Tennessee-Decatur,14897956,74706,alto
USA,USA-Tennessee-Dickson,13204473,12988,medio
USA,USA-Tennessee-Dyer,35813551,5656,bajo
USA,USA-Tennessee-Fayette,19238819,6012,bajo
USA,USA-Tennessee-Fentress,47389401,19788,medio
USA,USA-Tennessee-Franklin,18284332,24185,medio
USA,USA-Tennessee-Gibson,5581944,28734,medio
USA,USA-Tennessee-Giles,48691267,44971,alto
USA,USA-Tennessee-Grainger,46265986,4488,bajo
USA,USA-Tennessee-Greene,44859313,78408,alto
USA,USA-Tennessee-Grundy,45847139,87022,alto
USA,USA-Tennessee-Hamblen,38160204,41487,alto
USA,USA-Tennessee-Hamilton,46964620,87062,alto
USA,USA-Tennessee-Hancock,37854423,55997,alto
USA,USA-Tennessee-Hardeman,39306070,23688,medio
USA,USA-Tennessee-Hardin,39617109,22452,medio
USA,USA-Tennessee-Hawkins,41789199,25372,medio
USA,USA-Tennessee-Haywood,6592123,79767,alto
USA,USA-Tennessee-Henderson,6815969,23434,medio
USA,USA-Tennessee-Henry,13783042,3364,bajo
USA,USA-Tennessee-Hickman,48356601,1517,bajo
USA,USA-Tennessee-Houston,31164708,72458,alto
USA,USA-Tennessee-Humphreys,22423805,18373,medio
USA,USA-Tennessee-Jackson,49742482,33143,medio
USA,USA-Tennessee-Jefferson,24733537,2951,bajo
USA,USA-Tennessee-Johnson,14729831,28336,medio
USA,USA-Tennessee-Knox,48798334,5200,bajo
USA,USA-Tennessee-Lake,11689241,23901,medio
USA,USA-Tennessee-Lauderdale,9581226,34838,medio
USA,USA-Tennessee-Lawrence,18458395,57597,alto
USA,USA-Tennessee-Lewis,25271318,10660,medio
USA,USA-Tennessee-Lincoln,47187360,27699,medio
USA,USA-Tennessee-Loudon,16390352,17381,medio
USA,USA-Tennessee-Macon,11396047,12919,medio
USA,USA-Tennessee-Madison,20015625,2572,bajo
USA,USA-Tennessee-Marion,41792385,31826,medio
USA,USA-Tennessee-Marshall,8334878,86171,alto
USA,USA-Tennessee-Maury,36578562,20932,medio
USA,USA-Tennessee-McMinn,41893168,33009,medio
USA,USA-Tennessee-McNairy,30086989,68583,alto
USA,USA-Tennessee-Meigs,38311924,88929,alto
USA,USA-Tennessee-Monroe,18898494,24510,medio
USA,USA-Tennessee-Montgomery,24762734,22289,medio
USA,USA-Tennessee-Moore,12287440,63293,alto
USA,USA-Tennessee-Morgan,46488791,39734,alto
USA,USA-Tennessee-Obion,33781083,55013,alto
USA,USA-Tennessee-Overton,6630661,12753,medio
USA,USA-Tennessee-Perry,9939464,16505,medio
USA,USA-Tennessee-Pickett,14707042,5185,bajo
USA,USA-Tennessee-Polk,16319272,26585,medio
USA,USA-Tennessee-Putnam,11853128,85156,alto
USA,USA-Tennessee-Rhea,30681903,85464,alto
USA,USA-Tennessee-Roane,23154254,28409,medio
USA,USA-Tennessee-Robertson,24359707,29517,medio
USA,USA-Tennessee-Rutherford,19322460,21765,medio
USA,USA-Tennessee-Scott,35124587,14221,medio
USA,USA-Tennessee-Sequatchie,30117648,25327,medio
USA,USA-Tennessee-Sevier,35176021,32576,medio
USA,USA-Tennessee-Shelby,48642967,4171,bajo
USA,USA-Tennessee-Smith,478163,14941,medio
USA,USA-Tennessee-Stewart,9238420,2104,bajo
USA,USA-Tennessee-Sullivan,21286123,53286,alto
USA,USA-Tennessee-Sumner,3010102,22191,medio
USA,USA-Tennessee-Tipton,29107750,39588,alto
USA,USA-Tennessee-Trousdale,30583747,8660,bajo
USA,USA-Tennessee-Unicoi,49783059,2849,bajo
USA,USA-Tennessee-Union,47916429,31443,medio
USA,USA-Tennessee-Van-Buren,26220478,17928,medio
USA,USA-Tennessee-Warren,2388772,25325,medio
USA,USA-Tennessee-Washington,42301777,7620,bajo
USA,USA-Tennessee-Wayne,15945238,4864,bajo
USA,USA-Tennessee-Weakley,22527808,14719,medio
USA,USA-Tennessee-White,33411359,6743,bajo
USA,USA-Tennessee-Williamson,49932192,18081,medio
USA,USA-Tennessee-Wilson,26625123,24550,medio
USA,USA-Texas-Anderson,35076617,9510,bajo
USA,USA-Texas-Andrews,27940454,3177,bajo
USA,USA-Texas-Angelina,21050202,1047,bajo
USA,USA-Texas-Aransas,36933169,47624,alto
USA,USA-Texas-Archer,28675409,34934,medio
USA,USA-Texas-Armstrong,13252686,38361,alto
USA,USA-Texas-Atascosa,22113126,2424,bajo
USA,USA-Texas-Austin,5373240,22647,medio
USA,USA-Texas-Bailey,35592649,5743,bajo
USA,USA-Texas-Bandera,669297,31031,medio
USA,USA-Texas-Bastrop,30374494,74449,alto
USA,USA-Texas-Baylor,6995481,37701,alto
USA,USA-Texas-Bee,44517918,24175,medio
USA,USA-Texas-Bell,39313209,77890,alto
USA,USA-Texas-Bexar,7236460,921,bajo
USA,USA-Texas-Blanco,5516774,26719,medio
USA,USA-Texas-Borden,8987914,19718,medio
USA,USA-Texas-Bosque,5247264,35056,alto
USA,USA-Texas-Bowie,45863960,4450,bajo
USA,USA-Texas-Brazoria,19021185,82820,alto
USA,USA-Texas-Brazos,10058456,13147,medio
USA,USA-Texas-Brewster,48090335,13537,medio
USA,USA-Texas-Briscoe,44865075,6928,bajo
USA,USA-Texas-Brooks,19240255,10721,medio
USA,USA-Texas-Brown,40916614,22269,medio
USA,USA-Texas-Burleson,46947182,26769,medio
USA,USA-Texas-Burnet,28472405,86969,alto
USA,USA-Texas-Caldwell,22218585,17426,medio
USA,USA-Texas-Calhoun,47049823,23788,medio
USA,USA-Texas-Callahan,39717715,81775,alto
USA,USA-Texas-Cameron,22919685,21079,medio
USA,USA-Texas-Camp,14184101,24346,medio
USA,USA-Texas-Carson,25008095,7615,bajo
USA,USA-Texas-Cass,49800835,20911,medio
USA,USA-Texas-Castro,33244685,10259,medio
USA,USA-Texas-Chambers,31484949,55872,alto
USA,USA-Texas-Cherokee,40769705,18791,medio
USA,USA-Texas-Childress,4538458,8036,bajo
USA,USA-Texas-Clay,33022055,29639,medio
USA,USA-Texas-Cochran,30910994,9731,bajo
USA,USA-Texas-Coke,21114435,30432,medio
USA,USA-Texas-Coleman,12789593,18947,medio
USA,USA-Texas-Collin,15265164,21769,medio
USA,USA-Texas-Collingsworth,13989901,54541,alto
USA,USA-Texas-Colorado,17564366,20950,medio
USA,USA-Texas-Comal,28493392,26860,medio
USA,USA-Texas-Comanche,16020986,5783,bajo
USA,USA-Texas-Concho,44980969,19791,medio
USA,USA-Texas-Cooke,16705033,70127,alto
USA,USA-Texas-Coryell,47924328,7905,bajo
USA,USA-Texas-Cottle,2331991,34408,medio
USA,USA-Texas-Crane,5472762,27645,medio
USA,USA-Texas-Crockett,18463315,6823,bajo
USA,USA-Texas-Crosby,18877867,6437,bajo
USA,USA-Texas-Culberson,45668566,2082,bajo
USA,USA-Texas-Dallam,39419545,78798,alto
USA,USA-Texas-Dallas,47438722,27882,medio
USA,USA-Texas-Dawson,25950280,23003,medio
USA,USA-Texas-DeWitt,44907273,20578,medio
USA,USA-Texas-Deaf-Smith,42846195,9222,bajo
USA,USA-Texas-Delta,34091601,22979,medio
USA,USA-Texas-Denton,7133801,2709,bajo
USA,USA-Texas-Dickens,20569092,4563,bajo
USA,USA-Texas-Dimmit,1907465,79828,alto
USA,USA-Texas-Donley,35827999,7728,bajo
USA,USA-Texas-Duval,22485701,44300,alto
USA,USA-Texas-Eastland,21452986,32050,medio
USA,USA-Texas-Ector,10469177,9181,bajo
USA,USA-Texas-Edwards,30558432,18196,medio
USA,USA-Texas-El-Paso,8546341,18267,medio
USA,USA-Texas-Ellis,12427859,15372,medio
USA,USA-Texas-Erath,25470801,6650,bajo
USA,USA-Texas-Falls,1129816,972,bajo
USA,USA-Texas-Fannin,33547019,62785,alto
USA,USA-Texas-Fayette,5178949,25147,medio
USA,USA-Texas-Fisher,37536801,1337,bajo
USA,USA-Texas-Floyd,21337254,60178,alto
USA,USA-Texas-Foard,16782468,1686,bajo
USA,USA-Texas-Fort-Bend,31291748,6961,bajo
USA,USA-Texas-Franklin,36790682,1981,bajo
USA,USA-Texas-Freestone,2480950,21464,medio
USA,USA-Texas-Frio,8799784,8199,bajo
USA,USA-Texas-Gaines,43024078,24052,medio
USA,USA-Texas-Galveston,1053423,65370,alto
USA,USA-Texas-Garza,8325308,7832,bajo
USA,USA-Texas-Gillespie,46236296,26615,medio
USA,USA-Texas-Glasscock,34282316,10327,medio
USA,USA-Texas-Goliad,4619635,32765,medio
USA,USA-Texas-Gonzales,19586161,40239,alto
USA,USA-Texas-Gray,19890139,27333,medio
USA,USA-Texas-Grayson,9264404,7538,bajo
USA,USA-Texas-Gregg,28129485,18048,medio
USA,USA-Texas-Grimes,40180675,2797,bajo
USA,USA-Texas-Guadalupe,41179919,27691,medio
USA,USA-Texas-Hale,36702309,8889,bajo
USA,USA-Texas-Hall,4458388,3279,bajo
USA,USA-Texas-Hamilton,24157779,23706,medio
USA,USA-Texas-Hansford,27287564,7818,bajo
USA,USA-Texas-Hardeman,45934616,29720,medio
USA,USA-Texas-Hardin,14833516,5835,bajo
USA,USA-Texas-Harris,33213861,44530,alto
USA,USA-Texas-Harrison,28483481,8907,bajo
USA,USA-Texas-Hartley,1604575,75270,alto
USA,USA-Texas-Haskell,46807801,33910,medio
USA,USA-Texas-Hays,39710092,11649,medio
USA,USA-Texas-Hemphill,1742329,3362,bajo
USA,USA-Texas-Henderson,18182210,10917,medio
USA,USA-Texas-Hidalgo,21301273,22444,medio
USA,USA-Texas-Hill,18333773,18353,medio
USA,USA-Texas-Hockley,23872148,30521,medio
USA,USA-Texas-Hood,28261513,33731,medio
USA,USA-Texas-Hopkins,21756117,15449,medio
USA,USA-Texas-Houston,29425614,6182,bajo
USA,USA-Texas-Howard,36765322,3311,bajo
USA,USA-Texas-Hudspeth,39882,13421,medio
USA,USA-Texas-Hunt,36239950,4715,bajo
USA,USA-Texas-Hutchinson,28118142,9790,bajo
USA,USA-Texas-Irion,9685864,3221,bajo
USA,USA-Texas-Jack,31051722,8814,bajo
USA,USA-Texas-Jackson,12767810,20892,medio
USA,USA-Texas-Jasper,1408705,29637,medio
USA,USA-Texas-Jeff-Davis,48550668,83024,alto
USA,USA-Texas-Jefferson,39776147,10788,medio
USA,USA-Texas-Jim-Hogg,40368759,51640,alto
USA,USA-Texas-Jim-Wells,21604746,14025,medio
USA,USA-Texas-Johnson,23721279,66476,alto
USA,USA-Texas-Jones,14719426,41741,alto
USA,USA-Texas-Karnes,40276419,13654,medio
USA,USA-Texas-Kaufman,38162009,23580,medio
USA,USA-Texas-Kendall,45341489,8160,bajo
USA,USA-Texas-Kenedy,42782387,3751,bajo
USA,USA-Texas-Kent,5142869,73036,alto
USA,USA-Texas-Kerr,25865341,79549,alto
USA,USA-Texas-Kimble,8772127,33560,medio
USA,USA-Texas-King,41046858,81257,alto
USA,USA-Texas-Kinney,41498564,82899,alto
USA,USA-Texas-Kleberg,48715554,17562,medio
USA,USA-Texas-Knox,7121905,25987,medio
USA,USA-Texas-La-Salle,30213352,30810,medio
USA,USA-Texas-Lamar,13869696,30311,medio
USA,USA-Texas-Lamb,1047904,5826,bajo
USA,USA-Texas-Lampasas,5644222,12152,medio
USA,USA-Texas-Lavaca,16391542,18738,medio
USA,USA-Texas-Lee,16664389,17888,medio
USA,USA-Texas-Leon,23175622,77864,alto
USA,USA-Texas-Liberty,37933678,15474,medio
USA,USA-Texas-Limestone,9982060,988,bajo
USA,USA-Texas-Lipscomb,31336650,85974,alto
USA,USA-Texas-Live-Oak,42844752,34144,medio
USA,USA-Texas-Llano,15186259,6122,bajo
USA,USA-Texas-Loving,43996459,29505,medio
USA,USA-Texas-Lubbock,24430113,13774,medio
USA,USA-Texas-Lynn,48937001,74214,alto
USA,USA-Texas-Madison,8671351,29836,medio
USA,USA-Texas-Marion,25510562,9341,bajo
USA,USA-Texas-Martin,6777414,31865,medio
USA,USA-Texas-Mason,13325702,43572,alto
USA,USA-Texas-Matagorda,14942920,17833,medio
USA,USA-Texas-Maverick,29654421,78026,alto
USA,USA-Texas-McCulloch,7023383,7617,bajo
USA,USA-Texas-McLennan,45240048,61866,alto
USA,USA-Texas-McMullen,39178490,22416,medio
USA,USA-Texas-Medina,38987876,14887,medio
USA,USA-Texas-Menard,40925415,29374,medio
USA,USA-Texas-Midland,4384296,87599,alto
USA,USA-Texas-Milam,38329790,26605,medio
USA,USA-Texas-Mills,29164998,50684,alto
USA,USA-Texas-Mitchell,7792634,34002,medio
USA,USA-Texas-Montague,27884386,7088,bajo
USA,USA-Texas-Montgomery,21777260,10617,medio
USA,USA-Texas-Moore,49090180,23636,medio
USA,USA-Texas-Morris,32479815,12570,medio
USA,USA-Texas-Motley,28404763,16309,medio
USA,USA-Texas-Nacogdoches,37131440,29139,medio
USA,USA-Texas-Navarro,34011527,37790,alto
USA,USA-Texas-Newton,28448086,8326,bajo
USA,USA-Texas-Nolan,6834464,22134,medio
USA,USA-Texas-Nueces,28757708,54693,alto
USA,USA-Texas-Ochiltree,19488649,33536,medio
USA,USA-Texas-Oldham,9384587,14054,medio
USA,USA-Texas-Orange,23387929,33440,medio
USA,USA-Texas-Palo-Pinto,17622574,26090,medio
USA,USA-Texas-Panola,43745877,7924,bajo
USA,USA-Texas-Parker,18758688,17681,medio
USA,USA-Texas-Parmer,33066049,50569,alto
USA,USA-Texas-Pecos,29574708,16508,medio
USA,USA-Texas-Polk,46722017,724,bajo
USA,USA-Texas-Potter,17866445,33523,medio
USA,USA-Texas-Presidio,12022272,20433,medio
USA,USA-Texas-Rains,30020229,8636,bajo
USA,USA-Texas-Randall,17981663,46888,alto
USA,USA-Texas-Reagan,33231319,3850,bajo
USA,USA-Texas-Real,23327207,38827,alto
USA,USA-Texas-Red-River,18375132,27787,medio
USA,USA-Texas-Reeves,35798700,30596,medio
USA,USA-Texas-Refugio,6452399,26257,medio
USA,USA-Texas-Roberts,19390303,909,bajo
USA,USA-Texas-Robertson,14579226,11916,medio
USA,USA-Texas-Rockwall,16284309,63014,alto
USA,USA-Texas-Runnels,12216970,30451,medio
USA,USA-Texas-Rusk,4971826,12859,medio
USA,USA-Texas-Sabine,38764080,74840,alto
USA,USA-Texas-San-Augustine,6646708,2551,bajo
USA,USA-Texas-San-Jacinto,9682204,4201,bajo
USA,USA-Texas-San-Patricio,33614324,8714,bajo
USA,USA-Texas-San-Saba,23260265,12968,medio
USA,USA-Texas-Schleicher,21859453,76704,alto
USA,USA-Texas-Scurry,8744143,10601,medio
USA,USA-Texas-Shackelford,40135952,59318,alto
USA,USA-Texas-Shelby,36682545,25451,medio
USA,USA-Texas-Sherman,6070297,23257,medio
USA,USA-Texas-Smith,9181667,5774,bajo
USA,USA-Texas-Somervell,46220871,53226,alto
USA,USA-Texas-Starr,20079455,3162,bajo
USA,USA-Texas-Stephens,925108,18674,medio
USA,USA-Texas-Sterling,32217260,30420,medio
USA,USA-Texas-Stonewall,46976011,3139,bajo
USA,USA-Texas-Sutton,19171488,31910,medio
USA,USA-Texas-Swisher,32751167,5868,bajo
USA,USA-Texas-Tarrant,28142051,58527,alto
USA,USA-Texas-Taylor,1428351,22567,medio
USA,USA-Texas-Terrell,4927970,32487,medio
USA,USA-Texas-Terry,3736713,13825,medio
USA,USA-Texas-Throckmorton,42547710,20391,medio
USA,USA-Texas-Titus,33744548,44874,alto
USA,USA-Texas-Tom-Green,29449292,6170,bajo
USA,USA-Texas-Travis,31920396,5296,bajo
USA,USA-Texas-Trinity,21835461,4108,bajo
USA,USA-Texas-Tyler,29493553,65451,alto
USA,USA-Texas-Upshur,16626198,74646,alto
USA,USA-Texas-Upton,30808370,11018,medio
USA,USA-Texas-Uvalde,26404560,31733,medio
USA,USA-Texas-Val-Verde,19089906,5260,bajo
USA,USA-Texas-Van-Zandt,15155496,1811,bajo
USA,USA-Texas-Victoria,732153,19610,medio
USA,USA-Texas-Walker,28788554,3000,bajo
USA,USA-Texas-Waller,3456010,12667,medio
USA,USA-Texas-Ward,49225310,32418,medio
USA,USA-Texas-Washington,48142181,19578,medio
USA,USA-Texas-Webb,6502922,15230,medio
USA,USA-Texas-Wharton,40880277,20255,medio
USA,USA-Texas-Wheeler,19356611,14834,medio
USA,USA-Texas-Wichita,3342951,2046,bajo
USA,USA-Texas-Wilbarger,47831382,25050,medio
USA,USA-Texas-Willacy,321416,2645,bajo
USA,USA-Texas-Williamson,7139343,2663,bajo
USA,USA-Texas-Wilson,13613581,29396,medio
USA,USA-Texas-Winkler,22622831,65134,alto
USA,USA-Texas-Wise,4934191,4944,bajo
USA,USA-Texas-Wood,13980740,3923,bajo
USA,USA-Texas-Yoakum,12819213,7679,bajo
USA,USA-Texas-Young,49202004,29943,medio
USA,USA-Texas-Zapata,34389197,29070,medio
USA,USA-Texas-Zavala,17694867,2832,bajo
USA,USA-Utah-Bear-River,9792357,41066,alto
USA,USA-Utah-Central-Utah,22834162,28040,medio
USA,USA-Utah-Davis,30282080,33163,medio
USA,USA-Utah-Salt-Lake,23489921,16038,medio
USA,USA-Utah-San-Juan,17777607,18583,medio
USA,USA-Utah-Southeast-Utah,37813799,15289,medio
USA,USA-Utah-Southwest-Utah,23622300,32604,medio
USA,USA-Utah-Summit,597069,796,bajo
USA,USA-Utah-Tooele,20734277,32857,medio
USA,USA-Utah-TriCounty,2325138,27470,medio
USA,USA-Utah-Utah,49643572,6859,bajo
USA,USA-Utah-Wasatch,40150674,5694,bajo
USA,USA-Utah-Weber-Morgan,29885646,6305,bajo
USA,USA-Vermont-Addison,559666,80565,alto
USA,USA-Vermont-Bennington,3993027,7222,bajo
USA,USA-Vermont-Caledonia,41240294,60692,alto
USA,USA-Vermont-Chittenden,26342571,26879,medio
USA,USA-Vermont-Essex,41911563,70763,alto
USA,USA-Vermont-Franklin,45837857,26477,medio
USA,USA-Vermont-Grand-Isle,4792969,80680,alto
USA,USA-Vermont-Lamoille,28311216,4824,bajo
USA,USA-Vermont-Orange,2069417,16393,medio
USA,USA-Vermont-Orleans,41361983,6010,bajo
USA,USA-Vermont-Rutland,7804087,10720,medio
USA,USA-Vermont-Washington,37752864,31459,medio
USA,USA-Vermont-Windham,21597590,16325,medio
USA,USA-Vermont-Windsor,18619976,22554,medio
USA,USA-Virgin-Islands,30293124,5599,bajo
USA,USA-Virginia-Accomack,32112967,22568,medio
USA,USA-Virginia-Albemarle,49758126,14026,medio
USA,USA-Virginia-Alexandria,31237450,5557,bajo
USA,USA-Virginia-Alleghany,36103497,52490,alto
USA,USA-Virginia-Amelia,46741915,40305,alto
USA,USA-Virginia-Amherst,27332543,67740,alto
USA,USA-Virginia-Appomattox,14999214,79682,alto
USA,USA-Virginia-Arlington,18813307,8234,bajo
USA,USA-Virginia-Augusta,31705058,41674,alto
USA,USA-Virginia-Bath,12499289,19563,medio
USA,USA-Virginia-Bedford,3741622,9114,bajo
USA,USA-Virginia-Bland,47476955,50316,alto
USA,USA-Virginia-Botetourt,24572579,2505,bajo
USA,USA-Virginia-Bristol,48870516,22741,medio
USA,USA-Virginia-Brunswick,9114687,5761,bajo
USA,USA-Virginia-Buchanan,13605880,22603,medio
USA,USA-Virginia-Buckingham,36652118,23987,medio
USA,USA-Virginia-Buena-Vista,964227,27147,medio
USA,USA-Virginia-Campbell,12842377,9589,bajo
USA,USA-Virginia-Caroline,44588506,19144,medio
USA,USA-Virginia-Carroll,30701270,21114,medio
USA,USA-Virginia-Charles-City,37636908,6191,bajo
USA,USA-Virginia-Charlotte,46442969,74827,alto
USA,USA-Virginia-Charlottesville,45974380,14479,medio
USA,USA-Virginia-Chesapeake,21615192,39198,alto
USA,USA-Virginia-Chesterfield,36962931,9591,bajo
USA,USA-Virginia-Clarke,33622463,30407,medio
USA,USA-Virginia-Colonial-Heights,31344729,4705,bajo
USA,USA-Virginia-Covington,41823714,13641,medio
USA,USA-Virginia-Craig,10316743,4043,bajo
USA,USA-Virginia-Culpeper,2461550,25424,medio
USA,USA-Virginia-Cumberland,2091552,15591,medio
USA,USA-Virginia-Danville,32059800,7743,bajo
USA,USA-Virginia-Dickenson,46489712,16116,medio
USA,USA-Virginia-Dinwiddie,31883953,35761,alto
USA,USA-Virginia-Emporia,31931068,2907,bajo
USA,USA-Virginia-Essex,30130919,10885,medio
USA,USA-Virginia-Fairfax,31235096,32606,medio
USA,USA-Virginia-Fairfax-City,40875414,12643,medio
USA,USA-Virginia-Falls-Church,17965858,62819,alto
USA,USA-Virginia-Fauquier,5391862,46125,alto
USA,USA-Virginia-Floyd,41544065,31494,medio
USA,USA-Virginia-Fluvanna,15243162,11468,medio
USA,USA-Virginia-Franklin,11040140,32676,medio
USA,USA-Virginia-Franklin-City,16220635,34585,medio
USA,USA-Virginia-Frederick,10029577,32045,medio
USA,USA-Virginia-Fredericksburg,1744441,57447,alto
USA,USA-Virginia-Galax,29660827,23366,medio
USA,USA-Virginia-Giles,44646414,7515,bajo
USA,USA-Virginia-Gloucester,41501540,6823,bajo
USA,USA-Virginia-Goochland,2970841,76703,alto
USA,USA-Virginia-Grayson,24532289,2928,bajo
USA,USA-Virginia-Greene,14125491,21685,medio
USA,USA-Virginia-Greensville,36157291,9808,bajo
USA,USA-Virginia-Halifax,8002388,7608,bajo
USA,USA-Virginia-Hampton,22554420,1854,bajo
USA,USA-Virginia-Hanover,24483340,32211,medio
USA,USA-Virginia-Harrisonburg,35483147,2980,bajo
USA,USA-Virginia-Henrico,8890121,21193,medio
USA,USA-Virginia-Henry,35742322,27570,medio
USA,USA-Virginia-Highland,12928652,25281,medio
USA,USA-Virginia-Hopewell,16322999,33293,medio
USA,USA-Virginia-Isle-of-Wight,46277957,14087,medio
USA,USA-Virginia-James-City,19962817,16228,medio
USA,USA-Virginia-King-George,1750584,12831,medio
USA,USA-Virginia-King-William,20004412,30045,medio
USA,USA-Virginia-King-and-Queen,30183030,53132,alto
USA,USA-Virginia-Lancaster,45819257,21055,medio
USA,USA-Virginia-Lee,38815640,34318,medio
USA,USA-Virginia-Lexington,23854479,23795,medio
USA,USA-Virginia-Loudoun,25296997,17552,medio
USA,USA-Virginia-Louisa,39008987,3764,bajo
USA,USA-Virginia-Lunenburg,34726928,31756,medio
USA,USA-Virginia-Lynchburg,29017653,32158,medio
USA,USA-Virginia-Madison,37715970,31747,medio
USA,USA-Virginia-Manassas,41340450,58234,alto
USA,USA-Virginia-Manassas-Park,35669471,24605,medio
USA,USA-Virginia-Martinsville,36684242,21282,medio
USA,USA-Virginia-Mathews,30443622,68831,alto
USA,USA-Virginia-Mecklenburg,34386361,33043,medio
USA,USA-Virginia-Middlesex,6657162,81112,alto
USA,USA-Virginia-Montgomery,21697889,87900,alto
USA,USA-Virginia-Nelson,3782217,55929,alto
USA,USA-Virginia-New-Kent,48764833,3232,bajo
USA,USA-Virginia-Newport-News,35592274,2372,bajo
USA,USA-Virginia-Norfolk,21999497,14720,medio
USA,USA-Virginia-Northampton,34298891,11969,medio
USA,USA-Virginia-Northumberland,7728742,22155,medio
USA,USA-Virginia-Norton,27563666,818,bajo
USA,USA-Virginia-Nottoway,32505926,4217,bajo
USA,USA-Virginia-Orange,2316648,31875,medio
USA,USA-Virginia-Page,45570154,1874,bajo
USA,USA-Virginia-Patrick,25484534,5942,bajo
USA,USA-Virginia-Petersburg,37468301,9179,bajo
USA,USA-Virginia-Pittsylvania,12674903,950,bajo
USA,USA-Virginia-Poquoson,16028797,34928,medio
USA,USA-Virginia-Portsmouth,36762292,23427,medio
USA,USA-Virginia-Powhatan,10750829,7680,bajo
USA,USA-Virginia-Prince-Edward,33520772,2440,bajo
USA,USA-Virginia-Prince-George,2790596,12367,medio
USA,USA-Virginia-Prince-William,4050015,21428,medio
USA,USA-Virginia-Pulaski,4880807,59271,alto
USA,USA-Virginia-Radford,20864627,26631,medio
USA,USA-Virginia-Rappahannock,49220726,54887,alto
USA,USA-Virginia-Richmond,6967038,26862,medio
USA,USA-Virginia-Richmond-City,42930509,29144,medio
USA,USA-Virginia-Roanoke,22543373,22655,medio
USA,USA-Virginia-Roanoke-City,43260629,8468,bajo
USA,USA-Virginia-Rockbridge,29172052,6440,bajo
USA,USA-Virginia-Rockingham,26641565,4952,bajo
USA,USA-Virginia-Russell,7366148,24743,medio
USA,USA-Virginia-Salem,42659452,1868,bajo
USA,USA-Virginia-Scott,16314297,2726,bajo
USA,USA-Virginia-Shenandoah,19588545,21688,medio
USA,USA-Virginia-Smyth,33405388,71380,alto
USA,USA-Virginia-Southampton,40089870,6062,bajo
USA,USA-Virginia-Spotsylvania,14380051,22199,medio
USA,USA-Virginia-Stafford,14895447,1559,bajo
USA,USA-Virginia-Staunton,8587482,66182,alto
USA,USA-Virginia-Suffolk,30990624,2144,bajo
USA,USA-Virginia-Surry,40787585,48115,alto
USA,USA-Virginia-Sussex,16424776,5765,bajo
USA,USA-Virginia-Tazewell,38998394,53195,alto
USA,USA-Virginia-Virginia-Beach,31681087,2693,bajo
USA,USA-Virginia-Warren,32712379,667,bajo
USA,USA-Virginia-Washington,34038250,7942,bajo
USA,USA-Virginia-Waynesboro,47476959,4682,bajo
USA,USA-Virginia-Westmoreland,20670640,59729,alto
USA,USA-Virginia-Williamsburg,12835630,28928,medio
USA,USA-Virginia-Winchester,6776699,13868,medio
USA,USA-Virginia-Wise,18512049,76274,alto
USA,USA-Virginia-Wythe,25763195,15950,medio
USA,USA-Virginia-York,8203421,67353,alto
USA,USA-Washington-Adams,39429151,9414,bajo
USA,USA-Washington-Asotin,10312122,65653,alto
USA,USA-Washington-Benton,25838467,2809,bajo
USA,USA-Washington-Chelan,37328472,16630,medio
USA,USA-Washington-Clallam,22898009,20693,medio
USA,USA-Washington-Clark,6563855,24778,medio
USA,USA-Washington-Columbia,42160667,21525,medio
USA,USA-Washington-Cowlitz,22569871,33070,medio
USA,USA-Washington-Douglas,20433493,48416,alto
USA,USA-Washington-Ferry,18379426,86175,alto
USA,USA-Washington-Franklin,2928634,84501,alto
USA,USA-Washington-Garfield,6572344,60399,alto
USA,USA-Washington-Grant,7411628,18629,medio
USA,USA-Washington-Grays-Harbor,20671701,43360,alto
USA,USA-Washington-Island,9828968,47011,alto
USA,USA-Washington-Jefferson,839119,17953,medio
USA,USA-Washington-King,32668904,13301,medio
USA,USA-Washington-Kitsap,10296479,88270,alto
USA,USA-Washington-Kittitas,44443999,21227,medio
USA,USA-Washington-Klickitat,1064853,16819,medio
USA,USA-Washington-Lewis,5052596,3269,bajo
USA,USA-Washington-Lincoln,6434788,45492,alto
USA,USA-Washington-Mason,3396243,88651,alto
USA,USA-Washington-Okanogan,43722859,28564,medio
USA,USA-Washington-Pacific,42239925,3845,bajo
USA,USA-Washington-Pend-Oreille,37009515,12665,medio
USA,USA-Washington-Pierce,15454816,34807,medio
USA,USA-Washington-San-Juan,38541469,20784,medio
USA,USA-Washington-Skagit,48679254,22366,medio
