FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio,code_iso_x,code_key,code_iso_y,population_est,income_per_capita_est,income_group
37099.0,Jackson,North-Carolina,US,2023-03-10 04:21:03,35.28814273,-83.14093385,12191,109,,,"Jackson, North Carolina, US",27745.91469798352,0.8941022065458125,USA,USA-North-Carolina-Jackson,USA,36544106,85193,alto
37101.0,Johnston,North-Carolina,US,2023-03-10 04:21:03,35.51745004,-78.36622717,75853,501,,,"Johnston, North Carolina, US",36234.52868314074,0.6604880492531607,USA,USA-North-Carolina-Johnston,USA,2302056,14715,medio
37103.0,Jones,North-Carolina,US,2023-03-10 04:21:03,35.02254606,-77.35870791,2916,49,,,"Jones, North Carolina, US",30958.7004989914,1.6803840877914953,USA,USA-North-Carolina-Jones,USA,8557596,69162,alto
37105.0,Lee,North-Carolina,US,2023-03-10 04:21:03,35.47623147,-79.17569362,20141,177,,,"Lee, North Carolina, US",32601.69313197041,0.8788044287771213,USA,USA-North-Carolina-Lee,USA,7132759,3369,bajo
37107.0,Lenoir,North-Carolina,US,2023-03-10 04:21:03,35.2403259,-77.64245615,20330,248,,,"Lenoir, North Carolina, US",36336.66374734133,1.2198721101819971,USA,USA-North-Carolina-Lenoir,USA,19399111,4176,bajo
37109.0,Lincoln,North-Carolina,US,2023-03-10 04:21:03,35.48508185,-81.21740317,30371,205,,,"Lincoln, North Carolina, US",35269.59389625019,0.6749860063876725,USA,USA-North-Carolina-Lincoln,USA,14454292,4221,bajo
37113.0,Macon,North-Carolina,US,2023-03-10 04:21:03,35.14867843,-83.41696617,9815,138,,,"Macon, North Carolina, US",27371.85565285292,1.4060112073357107,USA,USA-North-Carolina-Macon,USA,4243384,15690,medio
37115.0,Madison,North-Carolina,US,2023-03-10 04:21:03,35.85402722,-82.71346418,6307,90,,,"Madison, North Carolina, US",28991.03654332337,1.4269858886951008,USA,USA-North-Carolina-Madison,USA,46253586,15818,medio
37117.0,Martin,North-Carolina,US,2023-03-10 04:21:03,35.84326734,-77.10860251,7620,100,,,"Martin, North Carolina, US",33957.2192513369,1.3123359580052494,USA,USA-North-Carolina-Martin,USA,13422066,68002,alto
37111.0,McDowell,North-Carolina,US,2023-03-10 04:21:03,35.67736232,-82.0482425,17360,196,,,"McDowell, North Carolina, US",37940.37940379404,1.1290322580645162,USA,USA-North-Carolina-McDowell,USA,15204144,38140,alto
37119.0,Mecklenburg,North-Carolina,US,2023-03-10 04:21:03,35.24469268,-80.8317671,368329,1892,,,"Mecklenburg, North Carolina, US",33172.15379571957,0.5136712015616474,USA,USA-North-Carolina-Mecklenburg,USA,39416805,18638,medio
37121.0,Mitchell,North-Carolina,US,2023-03-10 04:21:03,36.01059309,-82.1582442,4779,43,,,"Mitchell, North Carolina, US",31936.647955092223,0.8997698263234987,USA,USA-North-Carolina-Mitchell,USA,42880321,22897,medio
37123.0,Montgomery,North-Carolina,US,2023-03-10 04:21:03,35.33155144,-79.90416657,9045,148,,,"Montgomery, North Carolina, US",33286.71843373937,1.6362631288004423,USA,USA-North-Carolina-Montgomery,USA,21237912,34583,medio
37125.0,Moore,North-Carolina,US,2023-03-10 04:21:03,35.30885257,-79.48474178,31722,381,,,"Moore, North Carolina, US",31445.28152260111,1.2010592018157746,USA,USA-North-Carolina-Moore,USA,12613880,27383,medio
37127.0,Nash,North-Carolina,US,2023-03-10 04:21:03,35.96575634,-77.98422508,32682,372,,,"Nash, North Carolina, US",34658.211202782666,1.1382412337066274,USA,USA-North-Carolina-Nash,USA,45333185,27718,medio
37129.0,New-Hanover,North-Carolina,US,2023-03-10 04:21:03,34.25758282,-77.87075626,64577,467,,,"New Hanover, North Carolina, US",27541.337382129284,0.7231676912832742,USA,USA-North-Carolina-New-Hanover,USA,14177068,18325,medio
37131.0,Northampton,North-Carolina,US,2023-03-10 04:21:03,36.41736238,-77.39769443,5934,97,,,"Northampton, North Carolina, US",30457.32176769492,1.6346477923828784,USA,USA-North-Carolina-Northampton,USA,2883382,45624,alto
37133.0,Onslow,North-Carolina,US,2023-03-10 04:21:03,34.72607366,-77.42908179,65255,431,,,"Onslow, North Carolina, US",32967.39383039134,0.6604857865297679,USA,USA-North-Carolina-Onslow,USA,18177395,34631,medio
37135.0,Orange,North-Carolina,US,2023-03-10 04:21:03,36.06092947,-79.12167935,39406,158,,,"Orange, North Carolina, US",26540.3162800722,0.400954169415825,USA,USA-North-Carolina-Orange,USA,41677756,56472,alto
37137.0,Pamlico,North-Carolina,US,2023-03-10 04:21:03,35.15253315,-76.66559823,3471,37,,,"Pamlico, North Carolina, US",27274.87034417728,1.0659752232785942,USA,USA-North-Carolina-Pamlico,USA,40692512,5979,bajo
37139.0,Pasquotank,North-Carolina,US,2023-03-10 04:21:03,36.26723798,-76.25134778,10706,135,,,"Pasquotank, North Carolina, US",26883.286460425872,1.2609751541191856,USA,USA-North-Carolina-Pasquotank,USA,48837949,16090,medio
37141.0,Pender,North-Carolina,US,2023-03-10 04:21:03,34.52265624,-77.90352133,18749,154,,,"Pender, North Carolina, US",29732.00126863305,0.8213771401141394,USA,USA-North-Carolina-Pender,USA,41878484,1611,bajo
37143.0,Perquimans,North-Carolina,US,2023-03-10 04:21:03,36.17847453,-76.40603143,3569,26,,,"Perquimans, North Carolina, US",26509.693233306098,0.7284953768562623,USA,USA-North-Carolina-Perquimans,USA,47689117,8835,bajo
37145.0,Person,North-Carolina,US,2023-03-10 04:21:03,36.38989032,-78.97217358,12184,120,,,"Person, North Carolina, US",30853.380602684225,0.9848982271831912,USA,USA-North-Carolina-Person,USA,33432146,54300,alto
37147.0,Pitt,North-Carolina,US,2023-03-10 04:21:03,35.59535426,-77.37353178,67103,287,,,"Pitt, North Carolina, US",37126.40116851645,0.4277006989255323,USA,USA-North-Carolina-Pitt,USA,756470,37103,alto
37149.0,Polk,North-Carolina,US,2023-03-10 04:21:03,35.27820615,-82.16812354,5049,72,,,"Polk, North Carolina, US",24363.057324840764,1.42602495543672,USA,USA-North-Carolina-Polk,USA,46300673,15125,medio
37151.0,Randolph,North-Carolina,US,2023-03-10 04:21:03,35.71015088,-79.80570339,44680,513,,,"Randolph, North Carolina, US",31099.69582437164,1.14816472694718,USA,USA-North-Carolina-Randolph,USA,16104140,41590,alto
37153.0,Richmond,North-Carolina,US,2023-03-10 04:21:03,35.00417719,-79.74491009,16470,212,,,"Richmond, North Carolina, US",36739.61051997591,1.2871888281724346,USA,USA-North-Carolina-Richmond,USA,40632998,3421,bajo
37155.0,Robeson,North-Carolina,US,2023-03-10 04:21:03,34.64244496,-79.1025053,52256,598,,,"Robeson, North Carolina, US",40004.59330143541,1.1443661971830985,USA,USA-North-Carolina-Robeson,USA,43525802,5234,bajo
37157.0,Rockingham,North-Carolina,US,2023-03-10 04:21:03,36.39593137,-79.77504841,27690,329,,,"Rockingham, North Carolina, US",30425.22799692341,1.1881545684362589,USA,USA-North-Carolina-Rockingham,USA,35482949,29757,medio
37159.0,Rowan,North-Carolina,US,2023-03-10 04:21:03,35.64003916,-80.52446628,51689,636,,,"Rowan, North Carolina, US",36378.16001351275,1.2304358761051677,USA,USA-North-Carolina-Rowan,USA,14388121,65328,alto
37161.0,Rutherford,North-Carolina,US,2023-03-10 04:21:03,35.40114178,-81.92112099,21683,433,,,"Rutherford, North Carolina, US",32348.684897581643,1.9969561407554304,USA,USA-North-Carolina-Rutherford,USA,24059484,7254,bajo
37163.0,Sampson,North-Carolina,US,2023-03-10 04:21:03,34.98820368,-78.36914061,23581,211,,,"Sampson, North Carolina, US",37117.31280792054,0.8947881769220983,USA,USA-North-Carolina-Sampson,USA,19617311,51037,alto
37165.0,Scotland,North-Carolina,US,2023-03-10 04:21:03,34.8386299,-79.4757978,12892,148,,,"Scotland, North Carolina, US",37021.50877293743,1.1479987589202607,USA,USA-North-Carolina-Scotland,USA,3439985,10836,medio
37167.0,Stanly,North-Carolina,US,2023-03-10 04:21:03,35.31647813,-80.25093221,24087,291,,,"Stanly, North Carolina, US",38351.43139190523,1.2081205629592726,USA,USA-North-Carolina-Stanly,USA,41968628,47094,alto
37169.0,Stokes,North-Carolina,US,2023-03-10 04:21:03,36.4017975,-80.23893369,15641,205,,,"Stokes, North Carolina, US",34307.20975631155,1.3106578863244038,USA,USA-North-Carolina-Stokes,USA,36378700,19028,medio
37171.0,Surry,North-Carolina,US,2023-03-10 04:21:03,36.41689489,-80.69102283,28679,421,,,"Surry, North Carolina, US",39952.35640750596,1.467973081348722,USA,USA-North-Carolina-Surry,USA,25633125,20749,medio
37173.0,Swain,North-Carolina,US,2023-03-10 04:21:03,35.48665845,-83.48748932,5021,53,,,"Swain, North Carolina, US",35183.238735897976,1.0555666201951803,USA,USA-North-Carolina-Swain,USA,7068175,25432,medio
37175.0,Transylvania,North-Carolina,US,2023-03-10 04:21:03,35.20383864,-82.79638423,8370,87,,,"Transylvania, North Carolina, US",24342.009597208085,1.039426523297491,USA,USA-North-Carolina-Transylvania,USA,45163141,21051,medio
37177.0,Tyrrell,North-Carolina,US,2023-03-10 04:21:03,35.87147226,-76.17055253,1228,10,,,"Tyrrell, North Carolina, US",30577.68924302789,0.8143322475570033,USA,USA-North-Carolina-Tyrrell,USA,30458840,7207,bajo
37179.0,Union,North-Carolina,US,2023-03-10 04:21:03,34.98960527,-80.52955873,79423,531,,,"Union, North Carolina, US",33112.370184149855,0.668572076098863,USA,USA-North-Carolina-Union,USA,41797255,50586,alto
37181.0,Vance,North-Carolina,US,2023-03-10 04:21:03,36.36880673,-78.40670845,15882,137,,,"Vance, North Carolina, US",35661.839003031324,0.8626117617428536,USA,USA-North-Carolina-Vance,USA,19026881,40312,alto
37183.0,Wake,North-Carolina,US,2023-03-10 04:21:03,35.78879266,-78.65249174,391609,1311,,,"Wake, North Carolina, US",35224.20736111448,0.3347726941924215,USA,USA-North-Carolina-Wake,USA,29336068,4322,bajo
37185.0,Warren,North-Carolina,US,2023-03-10 04:21:03,36.39728256,-78.10652228,5862,52,,,"Warren, North Carolina, US",29709.5940398358,0.8870692596383487,USA,USA-North-Carolina-Warren,USA,46162021,6653,bajo
37187.0,Washington,North-Carolina,US,2023-03-10 04:21:03,35.83810081,-76.57299037,3908,57,,,"Washington, North Carolina, US",33747.84110535406,1.458546571136131,USA,USA-North-Carolina-Washington,USA,29135802,21622,medio
37189.0,Watauga,North-Carolina,US,2023-03-10 04:21:03,36.23103603,-81.70033724,15101,78,,,"Watauga, North Carolina, US",26881.10792673158,0.5165220846301569,USA,USA-North-Carolina-Watauga,USA,10357578,26099,medio
37191.0,Wayne,North-Carolina,US,2023-03-10 04:21:03,35.36438125,-78.00027268,42033,452,,,"Wayne, North Carolina, US",34136.81363750802,1.0753455618204744,USA,USA-North-Carolina-Wayne,USA,47525328,27188,medio
37193.0,Wilkes,North-Carolina,US,2023-03-10 04:21:03,36.2084135,-81.16232895,23073,308,,,"Wilkes, North Carolina, US",33726.539203648485,1.334893598578425,USA,USA-North-Carolina-Wilkes,USA,14238944,1575,bajo
37195.0,Wilson,North-Carolina,US,2023-03-10 04:21:03,35.70625477,-77.917978,27780,360,,,"Wilson, North Carolina, US",33960.46503098984,1.2958963282937366,USA,USA-North-Carolina-Wilson,USA,10114587,24063,medio
37197.0,Yadkin,North-Carolina,US,2023-03-10 04:21:03,36.16222629,-80.66239436,15174,144,,,"Yadkin, North Carolina, US",40284.59925133406,0.9489916963226572,USA,USA-North-Carolina-Yadkin,USA,3433604,26383,medio
37199.0,Yancey,North-Carolina,US,2023-03-10 04:21:03,35.90079156,-82.31237181,6341,70,,,"Yancey, North Carolina, US",35093.25363882893,1.1039268254218575,USA,USA-North-Carolina-Yancey,USA,10907502,4952,bajo
38001.0,Adams,North-Dakota,US,2023-03-10 04:21:03,46.09686891,-102.5285397,689,10,,,"Adams, North Dakota, US",31092.057761732853,1.4513788098693758,USA,USA-North-Dakota-Adams,USA,35408780,28047,medio
38003.0,Barnes,North-Dakota,US,2023-03-10 04:21:03,46.93579637,-98.06605978,3601,47,,,"Barnes, North Dakota, US",34575.13202112338,1.3051930019439044,USA,USA-North-Dakota-Barnes,USA,769848,7928,bajo
38005.0,Benson,North-Dakota,US,2023-03-10 04:21:03,48.0683985,-99.35916363,2288,23,,,"Benson, North Dakota, US",33489.46135831382,1.0052447552447552,USA,USA-North-Dakota-Benson,USA,7110282,2553,bajo
38007.0,Billings,North-Dakota,US,2023-03-10 04:21:03,47.02366884,-103.3762965,170,1,,,"Billings, North Dakota, US",18318.96551724138,0.5882352941176471,USA,USA-North-Dakota-Billings,USA,26585101,25817,medio
38009.0,Bottineau,North-Dakota,US,2023-03-10 04:21:03,48.79106111,-100.8378166,1887,26,,,"Bottineau, North Dakota, US",30038.204393505253,1.377848436671966,USA,USA-North-Dakota-Bottineau,USA,30553878,37420,alto
38011.0,Bowman,North-Dakota,US,2023-03-10 04:21:03,46.11285362,-103.5203343,932,9,,,"Bowman, North Dakota, US",30820.10582010582,0.965665236051502,USA,USA-North-Dakota-Bowman,USA,31962342,3028,bajo
38013.0,Burke,North-Dakota,US,2023-03-10 04:21:03,48.79094471,-102.5182117,491,3,,,"Burke, North Dakota, US",23215.13002364066,0.6109979633401222,USA,USA-North-Dakota-Burke,USA,9191252,14317,medio
38015.0,Burleigh,North-Dakota,US,2023-03-10 04:21:03,46.97847375,-100.4645214,41126,303,,,"Burleigh, North Dakota, US",43007.13195156129,0.7367602003598697,USA,USA-North-Dakota-Burleigh,USA,1549152,8477,bajo
38017.0,Cass,North-Dakota,US,2023-03-10 04:21:03,46.93201724,-97.2444719,71291,333,,,"Cass, North Dakota, US",39187.45843021498,0.4670996338948815,USA,USA-North-Dakota-Cass,USA,17611053,9206,bajo
38019.0,Cavalier,North-Dakota,US,2023-03-10 04:21:03,48.77286211,-98.46685243,975,7,,,"Cavalier, North Dakota, US",25917.0653907496,0.717948717948718,USA,USA-North-Dakota-Cavalier,USA,851618,33611,medio
38021.0,Dickey,North-Dakota,US,2023-03-10 04:21:03,46.11017712,-98.5049008,1794,39,,,"Dickey, North Dakota, US",36822.66009852217,2.1739130434782608,USA,USA-North-Dakota-Dickey,USA,9360351,18412,medio
38023.0,Divide,North-Dakota,US,2023-03-10 04:21:03,48.8149387,-103.4873611,599,4,,,"Divide, North Dakota, US",26457.59717314488,0.667779632721202,USA,USA-North-Dakota-Divide,USA,33282020,727,bajo
38025.0,Dunn,North-Dakota,US,2023-03-10 04:21:03,47.35423935,-102.6160468,1198,8,,,"Dunn, North Dakota, US",27079.56600361664,0.667779632721202,USA,USA-North-Dakota-Dunn,USA,22778449,53721,alto
38027.0,Eddy,North-Dakota,US,2023-03-10 04:21:03,47.71701474,-98.90432337,896,6,,,"Eddy, North Dakota, US",39177.962396152165,0.6696428571428571,USA,USA-North-Dakota-Eddy,USA,32901145,1455,bajo
38029.0,Emmons,North-Dakota,US,2023-03-10 04:21:03,46.28398398,-100.2389766,840,18,,,"Emmons, North Dakota, US",25917.92656587473,2.142857142857143,USA,USA-North-Dakota-Emmons,USA,49799839,85649,alto
38031.0,Foster,North-Dakota,US,2023-03-10 04:21:03,47.4571084,-98.88279923,1169,23,,,"Foster, North Dakota, US",36417.445482866045,1.9674935842600516,USA,USA-North-Dakota-Foster,USA,38293556,77240,alto
38033.0,Golden-Valley,North-Dakota,US,2023-03-10 04:21:03,46.94022281,-103.8465421,515,4,,,"Golden Valley, North Dakota, US",29244.747302668937,0.7766990291262136,USA,USA-North-Dakota-Golden-Valley,USA,17822556,11978,medio
38035.0,Grand-Forks,North-Dakota,US,2023-03-10 04:21:03,47.92093639,-97.45450447,27002,125,,,"Grand Forks, North Dakota, US",38879.20980259463,0.4629286719502259,USA,USA-North-Dakota-Grand-Forks,USA,11760687,2029,bajo
38037.0,Grant,North-Dakota,US,2023-03-10 04:21:03,46.35821257,-101.6390013,556,11,,,"Grant, North Dakota, US",24450.307827616536,1.9784172661870505,USA,USA-North-Dakota-Grant,USA,41930558,22675,medio
38039.0,Griggs,North-Dakota,US,2023-03-10 04:21:03,47.45785838,-98.23850925,678,2,,,"Griggs, North Dakota, US",30389.959659345583,0.2949852507374631,USA,USA-North-Dakota-Griggs,USA,33667453,29046,medio
38041.0,Hettinger,North-Dakota,US,2023-03-10 04:21:03,46.43375068,-102.4632417,957,8,,,"Hettinger, North Dakota, US",38295.3181272509,0.8359456635318704,USA,USA-North-Dakota-Hettinger,USA,23868375,67141,alto
38043.0,Kidder,North-Dakota,US,2023-03-10 04:21:03,46.97830064,-99.77507857,597,13,,,"Kidder, North Dakota, US",24072.58064516129,2.1775544388609718,USA,USA-North-Dakota-Kidder,USA,8398817,32817,medio
38045.0,LaMoure,North-Dakota,US,2023-03-10 04:21:03,46.45681054,-98.53542355,1168,20,,,"LaMoure, North Dakota, US",28868.01779535344,1.7123287671232876,USA,USA-North-Dakota-LaMoure,USA,8620679,26128,medio
38047.0,Logan,North-Dakota,US,2023-03-10 04:21:03,46.45729487,-99.47719806,557,12,,,"Logan, North Dakota, US",30108.108108108107,2.154398563734291,USA,USA-North-Dakota-Logan,USA,30528624,83436,alto
38049.0,McHenry,North-Dakota,US,2023-03-10 04:21:03,48.23104458,-100.6324822,1576,31,,,"McHenry, North Dakota, US",27432.5500435161,1.967005076142132,USA,USA-North-Dakota-McHenry,USA,49683372,75213,alto
38051.0,McIntosh,North-Dakota,US,2023-03-10 04:21:03,46.11182017,-99.44145858,896,9,,,"McIntosh, North Dakota, US",35883.05967160593,1.0044642857142858,USA,USA-North-Dakota-McIntosh,USA,44411924,14284,medio
38053.0,McKenzie,North-Dakota,US,2023-03-10 04:21:03,47.7413337,-103.395905,3650,25,,,"McKenzie, North Dakota, US",24294.462193823216,0.684931506849315,USA,USA-North-Dakota-McKenzie,USA,47526748,60493,alto
38055.0,McLean,North-Dakota,US,2023-03-10 04:21:03,47.60766714,-101.3182418,3182,49,,,"McLean, North Dakota, US",33671.95767195767,1.5399120050282842,USA,USA-North-Dakota-McLean,USA,5483024,27585,medio
38057.0,Mercer,North-Dakota,US,2023-03-10 04:21:03,47.31213126,-101.8318399,2997,24,,,"Mercer, North Dakota, US",36606.81568340051,0.8008008008008008,USA,USA-North-Dakota-Mercer,USA,28183270,17131,medio
38059.0,Morton,North-Dakota,US,2023-03-10 04:21:03,46.71681782,-101.2822377,13245,142,,,"Morton, North Dakota, US",42229.94516005612,1.0721026802567006,USA,USA-North-Dakota-Morton,USA,32783607,20614,medio
38061.0,Mountrail,North-Dakota,US,2023-03-10 04:21:03,48.20197971,-102.3555315,3882,37,,,"Mountrail, North Dakota, US",36813.65576102418,0.95311695002576,USA,USA-North-Dakota-Mountrail,USA,226194,10759,medio
38063.0,Nelson,North-Dakota,US,2023-03-10 04:21:03,47.9226426,-98.19038437,930,18,,,"Nelson, North Dakota, US",32302.882945467176,1.935483870967742,USA,USA-North-Dakota-Nelson,USA,2464082,31957,medio
38065.0,Oliver,North-Dakota,US,2023-03-10 04:21:03,47.11530482,-101.3406158,378,5,,,"Oliver, North Dakota, US",19295.55895865237,1.3227513227513228,USA,USA-North-Dakota-Oliver,USA,6484467,31545,medio
38067.0,Pembina,North-Dakota,US,2023-03-10 04:21:03,48.76623521,-97.5523809,2396,16,,,"Pembina, North Dakota, US",35230.113218644314,0.667779632721202,USA,USA-North-Dakota-Pembina,USA,23752626,30673,medio
38069.0,Pierce,North-Dakota,US,2023-03-10 04:21:03,48.24977025,-99.96407787,1250,32,,,"Pierce, North Dakota, US",31446.540880503144,2.56,USA,USA-North-Dakota-Pierce,USA,37161758,31830,medio
38071.0,Ramsey,North-Dakota,US,2023-03-10 04:21:03,48.26886249,-98.72223879,4354,57,,,"Ramsey, North Dakota, US",37798.42000173626,1.3091410197519522,USA,USA-North-Dakota-Ramsey,USA,22544338,23684,medio
38073.0,Ransom,North-Dakota,US,2023-03-10 04:21:03,46.45621782,-97.65742504,1926,28,,,"Ransom, North Dakota, US",36910.69375239556,1.453790238836968,USA,USA-North-Dakota-Ransom,USA,10594422,19680,medio
38075.0,Renville,North-Dakota,US,2023-03-10 04:21:03,48.71982533,-101.6603912,664,15,,,"Renville, North Dakota, US",28534.59389772239,2.2590361445783134,USA,USA-North-Dakota-Renville,USA,28617313,30642,medio
38077.0,Richland,North-Dakota,US,2023-03-10 04:21:03,46.26440649,-96.94852979,4803,23,,,"Richland, North Dakota, US",29690.30104469308,0.4788673745575681,USA,USA-North-Dakota-Richland,USA,49160779,4871,bajo
38079.0,Rolette,North-Dakota,US,2023-03-10 04:21:03,48.77245354,-99.84097493,7963,43,,,"Rolette, North Dakota, US",56172.40406320542,0.5399974883837749,USA,USA-North-Dakota-Rolette,USA,40229109,47651,alto
38081.0,Sargent,North-Dakota,US,2023-03-10 04:21:03,46.10830372,-97.63217159,1310,9,,,"Sargent, North Dakota, US",33606.9779374038,0.6870229007633588,USA,USA-North-Dakota-Sargent,USA,1044023,36665,alto
38083.0,Sheridan,North-Dakota,US,2023-03-10 04:21:03,47.57700669,-100.3426391,345,7,,,"Sheridan, North Dakota, US",26235.74144486692,2.028985507246377,USA,USA-North-Dakota-Sheridan,USA,41741520,16918,medio
38085.0,Sioux,North-Dakota,US,2023-03-10 04:21:03,46.11323337,-101.0440149,1658,19,,,"Sioux, North Dakota, US",39196.21749408983,1.1459589867310012,USA,USA-North-Dakota-Sioux,USA,30166188,7123,bajo
